0,1,2,3
9.828713518800214e-05,0.00014007040590513498,0.00010564173862803727,9.038669668370858e-05
9.894354298012331e-05,0.00014075897342991084,0.00010626896255416796,9.093705739360303e-05
9.960099123418331e-05,0.00014144899614620954,0.00010690261115087196,9.148419485427439e-05
0.00010025944357039407,0.0001421422784915194,0.00010753941751318052,9.202782530337572e-05
0.00010091874719364569,0.00014283668133430183,0.00010817591828526929,9.256784687750041e-05
0.00010157834185520187,0.0001435306330677122,0.00010880857007578015,9.310462337452918e-05
0.0001022374490275979,0.00014422285312321037,0.0001094335166271776,9.363871504319832e-05
0.00010289506462868303,0.00014490931062027812,0.00011004776752088219,9.417068213224411e-05
0.00010354952974012122,0.00014558561088051647,0.00011064852878917009,9.470112854614854e-05
0.00010419989848742262,0.00014625342737417668,0.00011123458534711972,9.52307163970545e-05
0.00010484565427759662,0.0001469169365009293,0.00011180547153344378,9.576008596923202e-05
0.00010548686259426177,0.0001475811004638672,0.00011236229329369962,9.628973202779889e-05
0.00010612317419145256,0.0001482499937992543,0.00011290593829471618,9.681969095254317e-05
0.0001067543271346949,0.00014892659964971244,0.00011343795631546527,9.734999912325293e-05
0.00010738036507973447,0.00014961154374759644,0.0001139610685640946,9.78804164333269e-05
0.00010800139716593549,0.00015030622307676822,0.00011447820725152269,9.841111022979021e-05
0.00010861700138775632,0.00015101369353942573,0.00011499251559143886,9.894253889797255e-05
0.00010922723595285788,0.00015173731662798673,0.00011550700583029538,9.947475336957723e-05
0.00010983236279571429,0.00015247715055011213,0.00011602376616792753,0.00010000760084949434
0.00011043310951208696,0.0001532302558189258,0.0001165449502877891,0.00010054060840047896
0.00011103058204753324,0.000153989385580644,0.0001170720934169367,0.00010107412526849657
0.00011162564624100924,0.00015475113468710333,0.00011760623601730913,0.00010160818783333525
0.00011221950262552127,0.000155515837832354,0.0001181486586574465,0.00010214283247478306
0.00011281291517661884,0.0001562830148031935,0.00011869857553392649,0.00010267816833220422
0.00011340643686708063,0.00015705291298218071,0.00011925956641789526,0.00010321429726900533
0.00011400049697840586,0.0001578249066369608,0.00011983253352809697,0.00010375145211583003
0.00011459561937954277,0.00015859848645050079,0.00012041404261253774,0.00010429024405311793
0.00011519232066348195,0.00015937250282149762,0.00012099877494620159,0.00010483087680768222
0.00011579127021832392,0.00016014288121368736,0.00012157938908785582,0.00010537364141782746
0.00011639329022727907,0.00016090724966488779,0.0001221485435962677,0.00010591884347377345
0.00011699880269588903,0.00016166464774869382,0.000122703961096704,0.00010646713781170547
0.00011760811321437359,0.0001624141586944461,0.00012324941053520888,0.0001070184152922593
0.00011822111264336854,0.00016315473476424813,0.00012379410327412188,0.00010757285781437531
0.00011883750994456932,0.00016388653602916747,0.00012434845848474652,0.00010813096741912887
0.00011945702863158658,0.00016461194900330156,0.00012491967936512083,0.00010869287507375702
0.00012007932673441246,0.00016533352027181536,0.00012550916289910674,0.0001092583333957009
0.00012070391676388681,0.0001660534180700779,0.000126115235616453,0.00010982762614730746
0.00012133033305872232,0.00016677433450240642,0.00012673623859882355,0.00011040077515644953
0.00012195821182103828,0.00016749567294027656,0.0001273701200261712,0.00011097767855972052
0.0001225871528731659,0.00016821999452076852,0.00012800982221961021,0.00011155840184073895
0.0001232164358953014,0.00016894968575797975,0.00012865256576333195,0.00011214273399673402
0.00012384547153487802,0.00016968804993666708,0.00012929698277730495,0.0001127303548855707
0.00012447431799955666,0.0001704377355054021,0.00012994131247978657,0.00011332107533235103
0.00012510355736594647,0.00017120038683060557,0.00013058286276645958,0.00011391450971132144
0.00012573356798384339,0.00017197694978676736,0.00013122055679559708,0.00011451020691310987
0.00012636493192985654,0.00017276772996410728,0.00013185302668716758,0.00011510776676004753
0.00012699744547717273,0.00017357258184347302,0.00013247918104752898,0.00011570666538318619
0.00012763042468577623,0.00017439061775803566,0.0001330992381554097,0.00011630640074145049
0.00012826315651182085,0.0001752209063852206,0.00013371568638831377,0.00011690654355334118
0.0001288951898459345,0.00017606173059903085,0.0001343319017905742,0.00011750673002097756
0.00012952623364981264,0.0001769104419508949,0.00013495096936821938,0.00011810664727818221
0.00013015627337154,0.0001777640572981909,0.00013557577040046453,0.00011870613525388762
0.00013078557094559073,0.0001786194770829752,0.00013620866229757667,0.00011930516484426335
0.0001314146356889978,0.00017947351443581283,0.0001368512021144852,0.0001199037506012246
0.00013204425340518355,0.00018032117804978043,0.00013750375364907086,0.0001205021544592455
0.00013267528265714645,0.00018116223509423435,0.0001381651236442849,0.00012110065290471539
0.0001333085965598002,0.00018200081831309944,0.0001388333475915715,0.00012169968977104872
0.0001339451118838042,0.0001828371168812737,0.00013950609718449414,0.0001222997234435752
0.00013458549801725894,0.00018367034499533474,0.00014018098590895534,0.00012290122685953975
0.00013523049710784107,0.00018449887284077704,0.00014085625298321247,0.00012350452016107738
0.00013588080764748156,0.00018532246758695692,0.0001415294100297615,0.0001241100108018145
0.00013653702626470476,0.00018614123109728098,0.00014219875447452068,0.0001247179607162252
0.00013719970593228936,0.00018695527978707105,0.00014286408259067684,0.00012532866094261408
0.0001378691813442856,0.00018776548677124083,0.0001435266894986853,0.00012594232975970954
0.00013854546705260873,0.00018857188115362078,0.00014418824866879731,0.0001265591272385791
0.0001392282429151237,0.0001893748267320916,0.00014485130668617785,0.00012717921345029026
0.0001399170869262889,0.00019017474551219493,0.00014551843923982233,0.00012780273391399533
0.0001406116207363084,0.00019097251060884446,0.00014619356079492718,0.0001284298050450161
0.00014131120406091213,0.0001917676127050072,0.00014687895600218326,0.00012906052870675921
0.0001420154731022194,0.00019255949882790446,0.00014757605094928294,0.00012969490489922464
0.0001427238603355363,0.00019334722310304642,0.0001482868246966973,0.0001303330500377342
0.0001434360892744735,0.00019412999972701073,0.0001490111171733588,0.00013097506598569453
0.00014415199984796345,0.00019490851263981313,0.0001497491612099111,0.00013162104005459696
0.00014487167936749756,0.00019568322750274092,0.00015050527872517705,0.00013227103045210242
0.00014559534611180425,0.0001964541879715398,0.00015128625091165304,0.0001329252845607698
0.00014632311649620533,0.00019722236902453005,0.00015209642879199237,0.00013358394789975137
0.00014705542707815766,0.00019798825087491423,0.0001529397995909676,0.00013424718054011464
0.0001477928162785247,0.00019875307043548673,0.0001538181968498975,0.0001349151716567576
